,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
15:49.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-69,15:49.2
15:49.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-63,15:49.2
15:49.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,15:49.5
15:49.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-63,15:49.5
15:49.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,15:49.5
15:49.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,15:49.5
15:49.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,15:49.6
15:49.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-68,15:49.6
15:49.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,15:49.7
15:49.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-63,15:49.9
15:49.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,15:49.9
15:50.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,15:50.0
15:50.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,15:50.0
15:50.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-67,15:50.0
15:50.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,15:50.2
15:50.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,15:50.3
15:50.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-67,15:50.3
15:50.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-63,15:50.3
15:50.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,15:50.4
15:50.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-85,15:50.4
15:50.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,15:50.7
15:50.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,15:50.7
15:50.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,15:50.7
15:50.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-69,15:50.7
15:50.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-64,15:50.8
15:50.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-75,15:50.8
15:51.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,15:51.0
15:51.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,15:51.1
15:51.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-69,15:51.2
15:51.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-68,15:51.2
15:51.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,15:51.2
15:51.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,15:51.2
